Label	Tweet text
1	7 am . Pilates Now I get to go home and get ready for work ! AMAZING !
0	it's beginning to look a lot like Christmas : christmas_tree :: father_christmas : #office #tinsel #christmassy #happy #long #now ... http://someurl
0	#BBC #News - - #China - - #Shanghai #crush : #Xi #Jinping #orders #new #year #investigation . http://someurl
1	A design firm's holiday card skewers corporate jargon . Hand biting mouth ? #jargon #design | http://someurl
0	@someuser Just put it in first gear and they will move . Liberals won't ever give their life for a cause . They will just destroy yours .
0	@someuser man , there is too much in this tweet .
0	@someuser @someuser see you in Burnsville at 5pm !
0	@someuser happy birthday young one , have a gooden lad ! x
0	@someuser @someuser The Greatest Unsolved Mystery = God !
1	Yellow Pages are all you need . Phone books are the future . #truth #reallynotreally http://someurl
1	@someuser Fox News criticizing poor journalism regarding the UVA incident is hilarious
0	Buddhism Chant ( kids ) https://t.co/prrr8wRhoL #Music #Education
0	@someuser #skill support compyuter system < < what is your idea < > robotway
1	We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature ! #justsaying #lifegoals #kids
0	I got ready and then got to school and parked in less than 12 minutes ! #miracle
1	@someuser @someuser good step by BjP goons
1	@someuser @someuser We can vote Republican ! Their Civil rights record and their ability to empathize is amazing . .
1	I wonder what Professor Iaukea has to say about the new Disney Princess ... ? : unamused_face :
0	#MerryChristmas to each and every one of you lovely lot ! #PeaceOnEarth X
0	@someuser @someuser @someuser @someuser tweeted this at me yesterday
1	@someuser the police turned it violent . ( - _ - ) I so LOVE the truth in headlines ! ! ( - _ - )
0	@someuser If I can make it out there , I'd love to have a beer ( or ten ) and talk baseball . You're a good dude .
1	I am 100 % sure that the cereal box I just decorated is an accurate representation of how well I know the book .
1	Can hear the trainees watching a training DVD while I'm on my break . Sounds fun :p
1	Yet another angry #Bluehand moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd
0	@someuser What's with the ridiculous hashtagging ? #massive #twat
1	Storm coming ! #todayimloving http://someurl
1	@someuser Oh , will keep fingers crossed for you . Sometimes the worse they are , quicker they go #HandyMedicalFact
1	I'm so glad that Jonathan Stewart had to have , his best game in 5 yrs against me in fantasy fb playoffs ... #imout
1	For some reason I feel the classiest when I'm wearing $ 3 fake pearl necklaces . ? Lol
0	Had to take a #PatioPics - snow falling still . This was totally clear when I went to sleep . #WCCO http://someurl
0	@someuser of course not ! Carding ? What carding ?
0	More than word just in this selfie .. The Egyptian legends . | #BestSelfie2014 | http://someurl
1	Ohhh the joy of getting pulled over : green_heart : http://someurl
1	Gotta love when you shake someone's hand and they shiver ... It's official , I have death hands and it is now winter ! #coldhandswarmheart
0	@someuser Can U Help ? | | More conservatives needed on #TSU + get paid 4 posting stuff like this ! | | YOU CAN $ TOO ! go to http://someurl
1	Thank God that the wait for an appointment is only until February .
1	@someuser @someuser WHAT $ 2 for an app , OUTRAGIOUS ;)
1	How in the world will I start my day once Kaitlyn gets tired of #Frozen ? #Idontwanttobuildasnowman #mommyproblems #mommylife
0	@someuser robert is handsome | ugly | #RDJ I love you | #你就算5隔格我都知你讲me ga | #BTW tomtom I love u too
0	The fact an officer would threaten to throw a mother in a squad car lamenting over her dying child's wicked / absurd ! http://someurl
0	@someuser do you not work at the dirty bird no more ?
1	@someuser @someuser @someuser For having union representation for decades , teachers ' pay still sucks and is shorted by dues .
0	And here we gooooo ... LOL #calledit #bandwagon #Houseisafeeling #EDUCATE yourself kids https://t.co/HP0JtlpfYQ http://someurl
0	been about you and I'm still about you
0	Wondering weather to have a few drinks tonight or not : father_christmas :: wrapped_present :: wrapped_present :: christmas_tree :
1	Going to watch a movie about murder . Merry christmas ;)
1	And after being up for over 24 hours I'm finally getting some freaking sleep .. #HappyHolidays #AlwaysWorking
1	Obviously my day is going to go fantastically well
1	@someuser there is no way you could mean that . no track record whatsoever
1	Casual stroll with lauralobaugh Rochester #FunInTheSun @someuser Key West Islands - Florida ( U . S . A . ) http://someurl
0	Coffee and prioritizing the mess that is me ; trying to be #grown but clearly I am
0	LOL actually all 3 are , but i use 1 just for email @someuser @someuser @someuser @someuser @someuser
0	Christmas is less than a week away wtaf
1	Making a pair of lungs out of all the tobacco boxes I've collected for my sculpture project http://someurl
0	@someuser @someuser but $ 7 at a big guy like sephora or Jcpenny is killer !
0	Q : What is slower than Pakistan batting ? | A : PTCL Evo #pakvnz
0	I've completed Day 3 of the 30 Day Ab Challenge workout . Join me and download the app at http://someurl .
1	soon , stop , wtf , and omg are deff my fav things to hear : face_with_tears_of_joy :
0	@someuser Merry Christmas to all at topspin monkeys ! Hope you have great holidays and are ready to train for the New Years ! X
0	How much more stupid can people get .. ? http://someurl
0	Difficult And Happy in life should be enjoyed . Because Life Comes Just Once . So He Went . So He Will Not Be Back . | | so ez
0	What a difference 4 years makes #bestfriends #changed #one #bit @someuser http://someurl
0	: face_with_tears_of_joy :: face_with_tears_of_joy : I'll let you and BB know how I get on xx
0	@someuser definitely consult a tax professional on that one .
0	Free Dating and Relationships Books #freebiebookdownload http://someurl #GreenLiving
1	#Fact : #StarTrek adult onesie meets clothing requirements 4 Walmart employee . Just put on yr vest & a smile . http://someurl
0	@someuser depends who you mean by " you " cause everyone is different
1	today is just starting out fabulous
0	Who wanna hit the slopes ? http://someurl
0	Be Blessed friends . Merry Christmas to all !
0	A colleague just told me that her uncle was duped in acid by Saddam Hussein's thugs . your usual office banter
0	Kiwi Heineken ? - Drinking a Steinlager Pure by New Zealand Breweries Limited @someuser Raglan Golf Club - - http://someurl #photo
0	It's funny to think that there are literally books out there for whatever you want to do in life ( be a ... http://someurl
1	This is a great time for me not to be feeling well ... : unamused_face :
1	@someuser because it's much more important to unilaterally remove restrictions on oil and gas sector .
0	I have so much to do before tomorrow so I think maybe I'll take a nap ?
0	@someuser Product of Aaron Rodgers . Eric Decker was pretty good last year too . It's situational . When Jordy cashes in , he'll be a non-factor .
1	How did I miss that there was a Taken 2 ?
1	What a pleasant way for Minneapolis ' most prestigious publication to describe its female audience . http://someurl
1	Wow I just can't wait for all the #newyearnewme posts : face_with_tears_of_joy :: face_with_tears_of_joy :: face_with_tears_of_joy :
1	That moment you drop your phone right after your kid gives you a case for Xmas but before it's actually opened and put to use .
0	YOU > @someuser < DO NOT represent ALL blacks in fact , most reject you @someuser @someuser @someuser @someuser
1	I fell asleep posting my last post .
0	I guess I'm dreaming . How else am I able to visit this site . Guess they won't let a prisoner have a phone right ?
0	@someuser how do I give feedback on some food I've just . happy
0	@someuser damnit dude I'll see you when I get back though
1	@someuser / / LOL ... Apparently I leave a big impression .
0	FIND SXY LOV ON YOUR MOBILE > > > http://someurl ! #twink #engine #goldenkrust #greensmoothiegirl
1	#MuslimApologies – 10 Tweets that Explain What Muslims Should be Sorry for ! http://someurl
0	@someuser yeah I did , because it didn't show the convo and stuff , was gonna text it you but NO :)
0	@someuser At 2:30 am ? Who's gonna favourite it ? An owl ?
0	Wasn't the playoff supposed to make this process easier ? ? #NCAA
0	Same as what Whoopi said about rape of 13 yo by Roman Polanski . Not " rape rape " b / c she was drugged . http://someurl via @someuser
1	@someuser Those who failed to develop hair on their bald hear are talking abr development
1	So glad i work mornings now
1	Preparing some sample answers for the rehearsal exam qs for Digital Media with Google Drive , I'm so technologically advanced ..
0	Casual meal with a mate , didn't turn out as expected ! #disappointed !
1	Lucky I've finished all my coursework , revised super hard and feel super healthy . Two words ... loving life .
1	Hahahhaha that really made me jelouse
1	@someuser @someuser @someuser I'm trying to decide if that cover says " lonely widower ' or not .
1	just another day as a lovely comcast subscriber . #neverworks @someuser @someuser @someuser http://someurl
0	@someuser iv not even started : weary_face : think I'm just going to get the parents and babies something , the fam is multiplying too quickly :p ensive_face :
0	#Happy young chap ashamed of my God and my savior #spreading the word of God n life of Christ #successful entrepreneur #MindOfGod
1	Mondays are fine . It's your life that sucks . | | It's the first day of class and you see that ... Ugh ? Face ? | #UrsulaOnAMonday | #wow
1	glad to just find out we had a quiz due yesterday and I didn't even know thanks for the notification blackboard
0	New England ( -11.5 ) over New York Jets ; Pittsburgh ( -2.5 ) over Kansas City ; Carolina ( - 4 ) over Cleveland .
0	#GuruMantra for #success . #entrepreneur #startup http://someurl
0	Wow I'm seriously dying here : see-no-evil_monkey :: see-no-evil_monkey :
0	You can have the prettiest face in the world but stretch marks will ruin it all for me .
0	@someuser no but i followed you and i saw you posted that so i thot i might add on ... sorry
1	@someuser Todd is love , Todd is life
0	Twitter Keeps Insisting I Follow Someone Who I Rather . . : confused_face :
0	It's currently Fair and 4 ℃ outside .
0	@someuser @someuser definitely the latter : o
1	@someuser clever you !
0	@someuser @someuser @someuser Obama , like DiFi with #TortureReport is using the ' scorched earth " method . #tcot
0	@someuser @someuser | Here we are all alone | You and me , | Privacy | And we can do anything | Your fantasy | | #GetMeToEVC
0	@someuser @someuser 14-0 but it's not that close .
0	Ah @someuser soul show making my Sunday morning at work more bearable #cold yet #happy
1	@someuser Ill see you in the Finals
0	I'll go to Hawaii ! | Bye Bye my friends ! I'll be back : grinning_face_with_smiling_eyes :: grinning_face_with_smiling_eyes : #Hawaii #trip #with #myfamiry #because #girlfriend http://someurl
0	: #BlackOnBlackCrime comitted by | #BlackLivesMatter #Protest in #FERGUSON ? | http://someurl RTs @someuser | http://someurl
0	#Sometimes the best thing you can do | is to not think , worry , obsess . | Just have faith that everything will | work out for the #best .
1	well I clearly wrote that last tweet
0	@someuser okay went to court the case got adjourned till January .. My backs been playing up so in some pain : weary_face : wbu ? X
0	@someuser must b in the #blood lol x
0	Not a strong showing for Pittsburgh sports this weekend . Thanks @someuser and @someuser for great seasons ! #stillafan
0	HELLO Sunday ! BY THE WAY IT'S December 28 , 2014 at 02:15 PM ! ( just a random information )
0	@someuser watch 1 & 2 and then watch 3 another time
0	Cannot wait to be home but gonna miss alot of people : thumbs_down_sign : ah roll on the new year : thumbs_up_sign : #sligowillbehithardagain
0	@someuser #ISIS flag above " Merry Christmas " is just to much #blackHumor and .. prayers to hostages ! !
1	I'm going to call today's commute " quality time " w / my mini . 1 hour & 40 minutes of " quality time . " Thanks DC rush hour ! #Optimism
1	@someuser yeh but its still unclear you know .
1	Feeling the irony of using to find people ironically using the work irony wrong . #metahipster
0	@someuser Is Naughty Dog going to be there ? #TGA
1	The oh-so-classy [ ] @someuser also belittled the #ALS #IceBucketChallenge in his disgusting little video . | | #NotInMyWallet
0	@someuser : COD AW SERVERS #OFFLINE
1	Wow Tim Hortons Cobourg is really on their A game today
1	Haven't been to sleep . Feeling AWESOME .
1	@someuser @someuser thanks for plan c two weeks in a row ! Getting rid of exotic engrams is also an amazing move !
1	It's funny because your a fake ass bitch :) #yourAtruefriendtoher
1	If there was no #CFBPlayoff this year , would there really be an argument against #ALAvsOre for a #NationalChampionship ? Shouldn't be .
0	There was a shooting in my old neighborhood where my family lives . Praying everyone is okay and stays safe : heavy_black_heart : ️
1	It's always nice when a teacher doesn't leave lesson plans for their sub ...
1	Dont you just love Captchas ?
1	Yeah Hastings , Rose , Bird and Beer is a much better 8-11 than Richardson , Zampa , Laughlin and Tait .
0	amazing how they are the one doing the ignoring , and think they are set free @someuser @someuser @someuser
0	Quick feet in slow motion ! Never stop loving , knees high , arms moving ! Still a lot more to be done ... http://someurl
0	Wish I was still in bed with @someuser : growing_heart : #ICouldSleepForeverRightNow :p istol :: disappointed_face :
1	Working cart today .. gonna make that money ! . 35 golfers all day : unamused_face :: pistol :
0	@someuser yeah . I hated it . :)
0	Favorite @someuser if you love Romance Novels . http://someurl #Love #Drama #Romance
0	@someuser - absolutely love this song ! #CantStopSinging http://someurl
0	@someuser @someuser Yes I remember a little . But then an entirely new lineup came in ? Is that what happened ?
1	Yeah this is so cool just fucking woke up
1	@someuser nice , lazy search in google scholar couldn't find a free copy - openaccess for the win
0	@someuser Feds doing studies of gays as if they are a different species . Add word lesbian before your study and double your grant $ $ .
1	Well . If it's not one thing it's another . But hey why not a like new exhaust . #pissed #GRRRR
0	#elf #why not moving http://someurl
1	A maths tutorial is exactly what I need right now #lol #struggle #uni
1	A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk " still time for grumpy to return
1	I have a small jacket on , with a big coat for later , I'm back at the train stn going back into town , work Xmas do #joy
0	I swear the biggest tools are those who wear a belt even though they're wearing suspenders . Pick one or the other , can't do both
1	@someuser @someuser That's going to stand him in good stead as . #chancellor . | .
1	:p arty_popper : It's Monday ! :p arty_popper :
1	I hope we get an ice palace and an invisible car #SPECTRE
1	Yay time to clean ... so tired
1	@someuser ready for Jeb and first female #POTUS
1	This week just keeps getting better and better
0	@someuser @someuser More clean OR cleaner , never more cleaner
1	I can't stop laughing at this . The fact that they specialize in " Viral Marketing " is especially amusing . ... http://someurl
0	One more week then back to Sudbury I go ! : snowflake : ️ @someuser Lake Nepahwin http://someurl
0	@someuser gerrymandering neither party will give up . It is not hard to be an informed voter . #Ferguson
0	@someuser @someuser @someuser @someuser @someuser @someuser nice what you cooking me : face_with_stuck-out_tongue_and_winking_eye :: face_with_stuck-out_tongue_and_winking_eye :
1	Saying No to Them is the first way you say yes to yourself .
1	I'm really talkative at night but no one is up to talk
0	@someuser @someuser @someuser first line is correct ! ! Can't say about the latter one ! ! : grinning_face_with_smiling_eyes :
1	A £ 718 phone bill is a lovely email to wake up to
0	stop subtweeting : winking_face :
1	Hmm . Training for encouraging motivational change tonight . Don't know if I can be bothered to go . #burnout
0	I wish I could make people like my personality
0	Gotta go home and cook a big breakfast : fork_and_knife :
1	Reading a Victoria's Secret Fashion Show recap with a plate of French fries in front of me : french_fries :
0	people never change and that's that
1	@someuser Yes ara i am not , and you know that . Hahaha : speak-no-evil_monkey : : face_with_tears_of_joy :
1	@someuser LOL aye you're a funny fecker - ;) | And anytime Ironside , you fancy a wee race just let me know ! !
0	" #Congressmen Admit to reading #NDAA before #Voting http://someurl " | <3 ;-} > <3 | Via @someuser | <3 ;-} > <3
0	@someuser there wasn't room for #LoveYouBro
0	Ask Mystic Mona YOUR question ! Psychic View , weekdays at 9am ( PDT ) 347-850-1494 http://someurl #BlogTalkRadio
0	@someuser @someuser LoL its not that bad , budwieser is bad , its like drinking water from the tap ...
1	People in this school seem to amaze me ..
1	@someuser continuing with that wonderful customer service ?
0	#ACUnity is on Sale ! ! It's now 40 $ on Steam ! Go buy it it's an Amazing game : v | #SteamSale #SteamWinterSale
0	Produce all kinds of Creative Designs #like15 | http://someurl http://someurl
1	Me : So yall forced me to call in to keep my price the same ? BH : * silence * Me : * where is google fiber * #ilovebrighthouse
1	The @someuser moderation queue is flushed once every one planet Miller hour !
1	Being ignored is still in my top ten things I love . #sarcasmtweet
0	Listening to Tron : Legacy album while cleaning , makes you feel like you can clean the world .
0	Having a night in with Misha ( she still needs twitter ) , chinese and movies all night #unilife #nightin
0	@someuser it will be weird now without the Christmas music ! :p arty_popper :: father_christmas :: multiple_musical_notes : . But yay ! ! ! HAPPY CHRISTMAS SAMMIE : face_throwing_a_kiss :
1	Today is already shaping up to be fabulous
1	Good crowd at the Independence Bowl ...
0	WHOOO ! ! ! GOD I LOVE MY TEAM . #dcRising #WizRockets
1	I bet I'm the first to use that one
1	@someuser Ooooh only the ' economic ' destruction of the country . Now that makes a world of a difference .
1	" Everything You've Been Told About Copywriting is BS . " http://someurl
0	@someuser @someuser That's awful Ben , I know exactly how dreadful it is . Hugs x
1	The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM , who didn't stop .
1	Oh great , @someuser has pop up ads now . Just what I want when trying to quickly access account info .
1	Migrains , , throwing up are always fun
0	@someuser You are going to have to explain ?
1	@someuser There's a surprise .
1	@someuser @someuser Khan is doing to Brook what Mayweather is doing to Khan . Making poor excuses to avoid the big fight
1	Sports rock so hard sometimes .
1	Surprised SJWs haven't tried to get call of duty banned . You can make male & female guys so you have men KILLING women | #Misogyny |
0	You missed it @someuser , I just watched #GoT the rains of castamere , Rob Stark and his entourage all die :-(
0	#Christmas slow down ! enough time left ! !
0	@someuser Duly noted ;p ;p ;p
1	Great way to start of the day
0	Stomach hurts sick of having sinus infection ! ! !
0	The First NSFW Look At Jessica Cameron's MANIA via @someuser http://someurl @someuser @someuser
1	Everone is supporting Fawad alam :D | No fawad no cricket :D : v | #Supportfawad | #Usman http://someurl
0	They have #been seen www.MonsterMMORPG . com since . gist by #MonsterMMORPG #darumaka
1	Pretty much the real deal #thanksmom http://someurl
1	@someuser Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work . He is a hoot . #goodgrief
0	@someuser or maybe she just drips herself to death lol
0	Who tf wants a Christmas elf tattooed on them ? That's the dumbest shit I've ever heard of . #sorryimstoned #inkmasterfinale #inkmasterrivals
0	LOL and now you cant see when blocked , best thing you can do is install a different browser @someuser @someuser
0	Something to remember as I head to @someuser tonight . #goodboy http://someurl
1	@someuser looking great today Diane , it's not fair you're not on more . enough Diane
0	@someuser one old fart to another : are you ever too tired to get up and go to bed ? #allthetime
0	@someuser not hating . me and @someuser were just awesome .
1	@someuser @someuser but she was white ! . IOW guilty of racism by fact of skin color . #Ferguson taught me that .
1	@someuser guess the #bronut works best in combination with these #mentissues . wanna see this # ' sneeze ' http://someurl
0	thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
1	@someuser @someuser @someuser @someuser asked back to be models next month
0	@someuser @someuser We're going to Hotel Vegas . It's a 1968 themed party .
1	RTed that because yeah that totally makes sense
0	#Sports - - #Carrick #replaces #Fletcher as #Man #United #vice - #captain . http://someurl via @someuser
0	acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday . Northern Powerhouse ?
1	at its core . #trolls looking for #trolls . The second coming is soon . #itm #noagenda http://someurl
1	I can't wait to see how many pairs of beats headphones show up at the gym after Christmas
1	Oh look , we're having another storm in Sydney . How unusual .
0	Google's greatest travel hack will make flights much easier . http://someurl #tech #business
1	@someuser @someuser Let the Western bastards bank accounts freeze in the dark ! #seewhatidid #readpeople
1	" @someuser : So happy I got an offer from Trinity Laban , I'd take Greenwich over Leeds any day " leeds is where it's at :d ancer :: raised_hand :
0	35 amazing followers in the last week and there will be more tomorrow . Growing with http://someurl
0	Jim's cookies won , Nikki's killed , but everyone needs to go to @someuser to enjoy @someuser ' s amazing pastries ! http://someurl
1	My vision looks like this = just let me enjoy my first winter outside through a peep hole #growingwinter http://someurl
0	@someuser not surprised , it was epic .
0	" I do #speak #because I #want to #save #someone . I speak because I like . Who am I #to save ... http://someurl
0	@someuser vodka lime and lemonade is the one : ok_hand_sign :: ok_hand_sign :: ok_hand_sign :
1	Sneezing when you have to pee #jusygirlythings
1	@someuser @someuser " I encourage you ... to educated yourself "
1	D - 1 test first day : victory_hand : ️ : victory_hand : ️ #read #book #งวย 5555 #doing #home #work = _ =
0	#Celtics RT @someuser : Jameer Nelson will start in his return to Orlando tonight . Marcus Smart will come off the bench .
0	http://someurl #TeenAnalCasting #What What is the Creampie Crusade ?
1	I love the hypocrisy of the holidays .
1	Another day in paradise haha
0	@someuser Why ? He has draft pick compensation tied to his name and is only six months younger .
1	The dude who told me money isn't everything is arguing with his son over money . In public .
1	is when someone has been quite vocal against liberals but at the same time supports @someuser :)
0	" @someuser : Vote-Who is the most underrated actor ? http://someurl http://someurl jimmy #oters got ter fame im
0	To be honest the tide was high at the beaches in #lagos and it got higher as the night crept up http://someurl
0	@someuser @someuser haha that's cool ! I had a feeling I'd need a considering the actual racist comments . Keep up the good fight ;)
0	My favorite new app is Chicago's Comedy Scene ( CCS_Radio ) . You should check it out . #Chicago #Comedy
0	@someuser @someuser @someuser @someuser for Elrufai #he represents the masses #so it is our victory #
1	@someuser Autoincorrect strikes again . " ... than it's worth . "
0	@someuser Excellent , respectful interview of #JohnSchneider & #TomWopat last week ! Loved your lack of .
1	I have an " attitude " because you think you're hot shit at a buffet restuarant . #lifegoals #sideworknazi
1	Turning in my paper then coming back home and studying #perfectday
1	Constipated from eating nothing but shit for three weeks .
0	IS IT FRIDAY ? * heavy sigh * Nooo . It Is totally Wednesday ~ ! What a MESS . Wait 2 more days .
0	Affiliate Marketing blog post on the way but in the meantime some tips from the experts : http://someurl #howitworks #marketingnewbie
1	My husband thinks I'm crazy because I taped my tape dispenser . Hehe . I'm handy like that . ... http://someurl
0	@someuser It took 4-5 hours but in the end , Morosi was right and Nightengale's sources were wrong .
1	MAMA - a Korean awards show that will be held in Hong Kong and will be headlined by an American artist
1	From @someuser - 10 diktats from Brussels that are ruining life in Britain http://someurl http://someurl
1	I'm so good at sight singing .
1	Dear Manila , I'm with your traffic twin - Bangkok ! yahooo @someuser Sirat Express way http://someurl
1	Atheists celebrating Christmas . | |
0	I hope I could recover from fever today . I need to start with strama ..
1	I feel the most comforted when the misinformed are the most vocal . #pleasedontspeak
0	@someuser it's no fair that u get to have a lie on & I'm up early for College and it's bloody freezing : oncoming_bus :: snowflake :: snowman_without_snow :: face_savouring_delicious_food : #fair #lucky #duck
0	@someuser can you reveal what you were drinking now ?
0	I'm hungover and I'll end up staying up until 4 :'(
0	@someuser ha yeah which is your opinion , which like mine , means nothing ;) they're in .
0	#Ministers #criticised #over #train #deals http://someurl
1	well .. that was a nice text to wake up to .
1	Love how the adverts for the woman in black 2 say " you won't sleep for weeks " ... way to sell it to me : flushed_face : #SheNeverLeft
1	Spiky popularity of the name " Spike " in the U . S . RT @someuser Baby name . #dataviz Source : http://someurl
1	JFK BAGGAGE IDIOTS ACCUSED OF STEALING SHIT RIGHT OUTA YOUR LUGGAGE ! | SHOCKED ? | UMMMM SO | THEY HIRE MORONS ! | PUT THE ARMY IN THERE !
1	@someuser wait ... there's a " New Wii U " ?
1	Perfect way to start off my morning
0	Getting hit on by a TSA agent who thinks my first name is Bowie #wifemeup
0	@someuser I'm hurt but I still love you
1	On a small diet http://someurl
1	@someuser We study hard .. : books :: speak-no-evil_monkey : #procrastinators : woman_with_bunny_ears :
0	Feel bad , confused over NY cop controversy . That one is on camera . @someuser brown @someuser so clear #Love your neighbor
0	@someuser worst mobiles in india . Every 1 looks the same . Every model hangs from 4th day onwards . #samsung #recommended
1	That 2 - hour sleep put me into hyper mode
1	Twirra is NOT a place . RT @someuser : Twitter a place where virgins will be tweeting sexual & hoes will be forming saint ...
1	The Grinch Stole My Sanity http://someurl via @someuser #lol #fun #funny http://someurl
1	So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great : unamused_face :
1	I was really happy to hear that all of the NBC hockey talking heads pointed out Ovechkin's strong Corsi & + 4 status this season .
0	#USA : Senate summary report on #CIA detention programme must be end of story http://someurl # http://someurl
0	@someuser yup , more is definitely MORE ! #fosho #merrycuteness
0	This history essay is literally shitting on me .
1	I love waking up out of a dead sleep to two firetrucks blaring past my window : sleeping_face :: fire_engine :: ambulance :
1	I love being wide awake at 4am #insomnia #nosleepdecember
1	thanks for appreciating me looking out of you and caring ! !
0	AHHH WINNER AND EPIK HIGH . #2014MAMA
1	love being able to be comfortable in my own room : smiling_face_with_open_mouth :: thumbs_up_sign :
1	" @someuser : I can't stand watching a #UKvsLOU game with a Louisville fan ! They're as bad as Steelers fans . #BBN " @someuser
1	This photo of @someuser ' s pool via @someuser has really brightened up my morning ... http://someurl
0	@someuser @someuser yea they keep bardgin in on stuff they dont even care for . get a hobby sjws ! | also Babymetal is nice . ^ ^
1	Can't believe ash made this , too funny #Tolo #Never http://someurl
1	This is very likely to end well . More vaccines is exactly what we need - . - | | " Health and Human Services ... http://someurl
1	I LOVE not sleeping . It's the best .
1	I cant even watch anime in japan ...
0	Finally went to the doctor and feeling so much better .
1	@someuser @someuser we've grinded for our gear and now they're worthless , thank you
1	Thank u to all u beautiful ppl that talk extra loud when I'm trying to watch tv I love you guys so much #srslyofALLrooms
0	@someuser : You can have RESULTS or excuses NOT BOTH .
1	Got up early to get the earlier bus , & I miss it ! ! Now I have to wait ... Well this day is starting off wonderful ..
1	Well today is off to a great start , might as well be Monday
1	@someuser WOW , so now things are going to change ? Never heard that before from the opposition . Please vote , it works so well
1	@someuser Personal protection , 2nd amendment . Nothing to see here . #SMFH
1	@someuser Just abt 2 say d same :) I'm not sure whether Oxford Brookes Uni is part of Oxford Uni . yet his CV is impressive still !
1	I just loooove arguing with the Insurance company .
0	but the USA HIPPA laws prohibit the Psychiatrist from releasing that info @someuser @someuser
1	@someuser NO , there ' only ' are some Finnish #snipers , working with the fascists in Kyiv ! Nice guys , !
0	My dorm is actually really creepy when I'm the only one in it ... : confounded_face :
0	Beautiful day for climbing mountains ... | #NewZealand #earnaview http://someurl
0	im in some place where the word ' job ' means stealing
0	I think tori is actually my favorite human being on this earth tbh
0	#yes they're all are our brothers / sisters when you speak that way you are Our Father In Heaven child either
1	@someuser @someuser No reply . What a surprise .
1	. @someuser Big Gulps for health care http://someurl
0	Amen , that's due to them having respect for themselves . http://someurl
1	@someuser oh yeah ! ! ! 2nd :D #HoldTheApplause hahaha lol <3 3
0	Finals are over ! Stress free . | Cant wait ! ! ! : airplane : ️ : heavy_black_heart : ️ : christmas_tree :
0	never expected you would LIE as much as you do back when i first encountered you @someuser @someuser @someuser
1	@someuser fan-freakin-tastic ! Can't wait
1	There was a point where the effort was coming in only one direction . I left and that there was a 180 ° change in direction
1	Absolutely great having no lesson from half 10 until half 3 today #zzzz
1	Grandad is watching absolute shit on the telly . No seriously , It's on a channel I've never even heard of ? ! #FunChristmas !
0	Nobody can deny this . #career #gita such a #profound word . http://someurl
0	its only been 30 mins in class n i already wana kio myself . a.mornin.person
1	@someuser @someuser @someuser @someuser actually I believe Henry is undefeated on Turf in @someuser @someuser
1	' All we do is eat , watch movies and kick the shit out of each other ' : face_with_tears_of_joy : #RelationshipGoalsAccomplished
0	Just in case you thought you had a blankety blank job check out this guy . #2a | | #HappyNewYear | http://someurl http://someurl
0	@someuser @someuser @someuser @someuser @someuser Yes , you are but it also shows your ignorance , and hate .
0	@someuser @someuser Wow . Catch up with the news . " False intelligence " found to be not false . See Wikileaks and other sources .
1	is that @someuser calling that show a train wreck . Way to respect the guest , guys
1	Everyone is broken . Some of ' em are so good to hide it . So good until I want to punch them in the face .
1	Here's the final episode of #minecraft #hardcore survival ... We die while trying to get a sustainable food source
0	@someuser I guess I'm the one who supposed to say that .
1	" @someuser : I think I can make it http://someurl Aaaawww ... @someuser @someuser
0	Shameless ' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting chief | http://someurl <
0	@someuser @someuser if accurate , v sad indeed
0	@someuser @someuser @someuser @someuser true that ! We just keep giving them : money_bag : with no return #charity
0	#Getting #married #was Jolie's #biggest #moment #of #the #year ! #But #this ... : Hollywood actor and filmmaker ... http://someurl
0	#CDC : #Enough #Patients #Getting #Flu #Shots #This #Year : ( HealthDay News ) – Fewer than half of Americans have ... http://someurl
1	@someuser get ready for another one on Saturday
1	TNT replaying the Cavs-Knicks game ... maybe the knicks will win this time
0	ï " ? #Depression and #Abuse are sadly a part of many people's testimonies My Monster of a secret : http://someurl #DamonLeroi
1	@someuser I mean that all matter this game
0	Worked both jobs between 545am and 830pm w 15 minutes between jobs . Already planned to sleep immediately after work tomorrow .
0	Don't give up what you want most for what you want now . #inspiration #motivationalquotes #startup
0	@someuser I'm smarter than most people who lie to me . I have fun picking the holes in their stories .
0	Farting like the world is ending
1	Lol at docs who don't know what they're doing . #fuckthat
1	Stuck in the traffic at 7.55 am . Yuppy - . - #happytuesday
0	Being average will only get you average results .
1	in #Iowa . Anti-Union Governor #Branstad having inauguration & ball at #CommunityChoice Credit Union Center . A slap to #AFSCME #Homan
0	I guess we're getting timed on who we can spend time with .
0	#newjob Urgent CONTRACT - Assurance Manager - Private Banking , Singapore - Not Specified , Singapore Specifie ... http://someurl
1	Shout outs to the guy who took a shower in 1 Million before heading out . The WHOLE BUS thanks you
1	@someuser @someuser It's Christmas , one of the few days off I get during the year and I can't even sign into my XBOX ONE . | #Typical |
